file_timestamp,unix_timestamp,steps
1764757309,1764758074725334,0
1764757309,1764758077725337,0
1764757309,1764758080725340,0
1764757309,1764758083725343,0
1764757309,1764758086725346,0
1764757309,1764758089725350,0
1764757309,1764758092725352,0
1764757309,1764758095725356,0
1764757309,1764758098725359,0
1764757309,1764758101725362,0
1764757309,1764758104725365,0
1764757309,1764758107725368,0
1764757309,1764758110725372,0
1764757309,1764758113725374,0
1764757309,1764758116725378,0
1764757309,1764758119725381,0
1764757309,1764758122725384,0
1764757309,1764758125725387,0
1764757309,1764758128725390,0
1764757309,1764758131725393,0
1764757309,1764758134725396,0
1764757309,1764758137725400,0
1764757309,1764758140725403,0
1764757309,1764758143725406,0
1764757309,1764758146725409,0
1764757309,1764758149725412,0
1764757309,1764758152725415,0
1764757309,1764758155725418,0
1764757309,1764758158725422,0
1764757309,1764758161725424,2
1764757309,1764758164725428,3
1764757309,1764758167725431,0
1764757309,1764758170725434,0
1764757309,1764758173725437,0
1764757309,1764758176725440,0
1764757309,1764758179725443,0
1764757309,1764758182725446,0
1764757309,1764758185725450,0
1764757309,1764758188725453,0
1764757309,1764758191725456,0
1764757309,1764758194725459,0
1764757309,1764758197725462,0
1764757309,1764758200725465,0
1764757309,1764758203725468,0
1764757309,1764758206725472,0
1764757309,1764758209725475,0
1764757309,1764758212725478,0
1764757309,1764758215725481,0
1764757309,1764758218725484,0
1764757309,1764758221725487,0
1764757309,1764758224725490,0
1764757309,1764758227725494,0
1764757309,1764758230725496,0
1764757309,1764758233725500,0
1764757309,1764758236725503,0
1764757309,1764758239725506,0
1764757309,1764758242725509,0
1764757309,1764758245725512,0
1764757309,1764758248725515,0
1764757309,1764758251725518,0
1764757309,1764758254725522,0
1764757309,1764758257725525,0
1764757309,1764758260725528,0
1764757309,1764758263725531,0
1764757309,1764758266725534,0
1764757309,1764758269725537,0
1764757309,1764758272725540,0
1764757309,1764758275725544,0
1764757309,1764758278725546,0
1764757309,1764758281725550,0
1764757309,1764758284725553,0
1764757309,1764758287725556,0
1764757309,1764758290725559,0
1764757309,1764758293725562,0
1764757309,1764758296725566,0
1764757309,1764758299725568,0
1764757309,1764758302725572,0
1764757309,1764758305725575,0
1764757309,1764758308725578,0
1764757309,1764758311725581,0
1764757309,1764758314725584,0
1764757309,1764758317725587,0
1764757309,1764758320725590,0
1764757309,1764758323725594,0
1764757309,1764758326725597,0
1764757309,1764758329725600,0
1764757309,1764758332725603,0
1764757309,1764758335725606,0
1764757309,1764758338725609,0
1764757309,1764758341725612,0
1764757309,1764758344725616,0
1764757309,1764758347725618,0
1764757309,1764758350725622,0
1764757309,1764758353725625,0
1764757309,1764758356725628,0
1764757309,1764758359725631,0
1764757309,1764758362725634,0
1764757309,1764758365725637,0
1764757309,1764758368725640,0
1764757309,1764758371725644,0
1764757309,1764758374725647,0
1764757309,1764758377725650,0
1764757309,1764758380725653,0
1764757309,1764758383725656,0
1764757309,1764758386725659,0
1764757309,1764758389725662,0
1764757309,1764758392725666,0
1764757309,1764758395725669,0
1764757309,1764758398725672,0
1764757309,1764758401725675,0
1764757309,1764758404725678,0
1764757309,1764758407725681,0
1764757309,1764758410725684,0
1764757309,1764758413725688,0
1764757309,1764758416725690,0
1764757309,1764758419725694,0
1764757309,1764758422725697,0
1764757309,1764758425725700,0
1764757309,1764758428725703,0
1764757309,1764758431725706,0
1764757309,1764758434725709,0
1764757309,1764758437725712,0
1764757309,1764758440725716,0
1764757309,1764758443725719,0
1764757309,1764758446725722,0
1764757309,1764758449725725,0
1764757309,1764758452725728,0
1764757309,1764758455725731,0
1764757309,1764758458725734,0
1764757309,1764758461725738,0
1764757309,1764758464725741,0
1764757309,1764758467725744,0
1764757309,1764758470725747,0
1764757309,1764758473725750,0
1764757309,1764758476725753,0
1764757309,1764758479725756,0
1764757309,1764758482725760,0
1764757309,1764758485725762,0
1764757309,1764758488725766,0
1764757309,1764758491725769,0
1764757309,1764758494725772,0
1764757309,1764758497725775,0
1764757309,1764758500725778,0
1764757309,1764758503725781,0
1764757309,1764758506725784,0
1764757309,1764758509725788,0
1764757309,1764758512725791,0
1764757309,1764758515725794,0
1764757309,1764758518725797,0
1764757309,1764758521725800,0
1764757309,1764758524725803,0
1764757309,1764758527725806,0
1764757309,1764758530725810,0
1764757309,1764758533725812,0
1764757309,1764758536725816,0
1764757309,1764758539725819,0
1764757309,1764758542725822,0
1764757309,1764758545725825,0
1764757309,1764758548725828,0
1764757309,1764758551725832,0
1764757309,1764758554725834,0
1764757309,1764758557725838,0
1764757309,1764758560725841,0
1764757309,1764758563725844,0
1764757309,1764758566725847,0
1764757309,1764758569725850,0
1764757309,1764758572725853,0
1764757309,1764758575725856,0
1764757309,1764758578725860,0
1764757309,1764758581725863,2
1764757309,1764758584725866,3
1764757309,1764758587725869,0
1764757309,1764758590725872,0
1764757309,1764758593725875,0
1764757309,1764758596725878,0
1764757309,1764758599725882,0
1764757309,1764758602725884,0
1764757309,1764758605725888,0
1764757309,1764758608725891,0
1764757309,1764758611725894,0
1764757309,1764758614725897,0
1764757309,1764758617725900,0
1764757309,1764758620725903,0
1764757309,1764758623725906,0
1764757309,1764758626725910,0
1764757309,1764758629725913,0
1764757309,1764758632725916,3
1764757309,1764758635725919,4
1764757309,1764758638725922,0
1764757309,1764758641725925,0
1764757309,1764758644725928,0
1764757309,1764758647725932,0
1764757309,1764758650725935,0
1764757309,1764758653725938,0
1764757309,1764758656725941,0
1764757309,1764758659725944,0
1764757309,1764758662725947,0
1764757309,1764758665725950,0
1764757309,1764758668725954,0
1764757309,1764758671725956,0
1764757309,1764758674725960,0
1764757309,1764758677725963,0
1764757309,1764758680725966,0
1764757309,1764758683725969,0
1764757309,1764758686725972,0
1764757309,1764758689725975,0
1764757309,1764758692725978,0
1764757309,1764758695725982,0
1764757309,1764758698725985,0
1764757309,1764758701725988,0
1764757309,1764758704725991,0
1764757309,1764758707725994,0
1764757309,1764758710725997,0
1764757309,1764758713726000,0
1764757309,1764758716726004,0
1764757309,1764758719726006,0
1764757309,1764758722726010,0
1764757309,1764758725726013,0
1764757309,1764758728726016,0
1764757309,1764758731726019,0
1764757309,1764758734726022,0
1764757309,1764758737726026,0
1764757309,1764758740726028,0
1764757309,1764758743726032,0
1764757309,1764758746726035,0
1764757309,1764758749726038,0
1764757309,1764758752726041,0
1764757309,1764758755726044,0
1764757309,1764758758726047,0
1764757309,1764758761726050,0
1764757309,1764758764726054,0
1764757309,1764758767726057,0
1764757309,1764758770726060,0
1764757309,1764758773726063,0
1764757309,1764758776726066,0
1764757309,1764758779726069,0
1764757309,1764758782726072,0
1764757309,1764758785726076,0
1764757309,1764758788726078,0
1764757309,1764758791726082,0
1764757309,1764758794726085,0
1764757309,1764758797726088,0
1764757309,1764758800726091,0
1764757309,1764758803726094,0
1764757309,1764758806726097,0
1764757309,1764758809726100,0
1764757309,1764758812726104,0
1764757309,1764758815726107,0
1764757309,1764758818726110,0
1764757309,1764758821726113,0
1764757309,1764758824726116,0
1764757309,1764758827726119,0
1764757309,1764758830726122,0
1764757309,1764758833726126,0
1764757309,1764758836726129,0
1764757309,1764758839726132,0
1764757309,1764758842726135,0
1764757309,1764758845726138,0
1764757309,1764758848726141,0
1764757309,1764758851726144,0
1764757309,1764758854726148,0
1764757309,1764758857726150,0
1764757309,1764758860726154,0
1764757309,1764758863726157,0
1764757309,1764758866726160,0
1764757309,1764758869726163,0
1764757309,1764758872726166,0
1764757309,1764758875726169,0
1764757309,1764758878726172,0
1764757309,1764758881726176,0
1764757309,1764758884726179,0
1764757309,1764758887726182,0
1764757309,1764758890726185,0
1764757309,1764758893726188,0
1764757309,1764758896726191,0
1764757309,1764758899726194,0
1764757309,1764758902726198,0
1764757309,1764758905726201,0
1764757309,1764758908726204,0
1764757309,1764758911726207,0
1764757309,1764758914726210,0
1764757309,1764758917726213,0
1764757309,1764758920726216,0
1764757309,1764758923726220,0
1764757309,1764758926726222,0
1764757309,1764758929726226,0
1764757309,1764758932726229,0
1764757309,1764758935726232,0
1764757309,1764758938726235,0
1764757309,1764758941726238,0
1764757309,1764758944726241,0
1764757309,1764758947726244,0
1764757309,1764758950726248,0
1764757309,1764758953726251,0
1764757309,1764758956726254,0
1764757309,1764758959726257,0
1764757309,1764758962726260,0
1764757309,1764758965726263,0
1764757309,1764758968726266,0
1764757309,1764758971726270,0
1764757309,1764758974726272,0
1764757309,1764758977726276,0
1764757309,1764758980726279,0
1764757309,1764758983726282,0
1764757309,1764758986726285,0
1764757309,1764758989726288,0
1764757309,1764758992726292,0
1764757309,1764758995726294,0
1764757309,1764758998726298,0
1764757309,1764759001726301,0
1764757309,1764759004726304,0
1764757309,1764759007726307,0
1764757309,1764759010726310,0
1764757309,1764759013726313,0
1764757309,1764759016726316,0
1764757309,1764759019726320,0
1764757309,1764759022726323,0
1764757309,1764759025726326,0
1764757309,1764759028726329,0
1764757309,1764759031726332,0
1764757309,1764759034726335,0
1764757309,1764759037726338,0
1764757309,1764759040726342,0
1764757309,1764759043726344,0
1764757309,1764759046726348,0
1764757309,1764759049726351,0
1764757309,1764759052726354,0
1764757309,1764759055726357,0
1764757309,1764759058726360,0
1764757309,1764759061726363,0
1764757309,1764759064726366,0
1764757309,1764759067726370,0
1764757309,1764759070726373,0
1764757309,1764759073726376,0
1764757309,1764759076726379,0
1764757309,1764759079726382,0
1764757309,1764759082726385,0
1764757309,1764759085726388,0
1764757309,1764759088726392,0
1764757309,1764759091726395,0
1764757309,1764759094726398,0
1764757309,1764759097726401,0
1764757309,1764759100726404,0
1764757309,1764759103726407,0
1764757309,1764759106726410,0
1764757309,1764759109726414,0
