file_timestamp,unix_timestamp,temperature
1764757309,1764757366718810,30.0859375
1764757309,1764757367718812,30.109375
1764757309,1764757368718815,30.109375
1764757309,1764757369718817,30.125
1764757309,1764757370718820,30.140625
1764757309,1764757371718822,30.171875
1764757309,1764757372718824,30.171875
1764757309,1764757373718826,30.1953125
1764757309,1764757374718829,30.1953125
1764757309,1764757375718831,30.1953125
1764757309,1764757376718834,30.203125
1764757309,1764757377718836,30.21875
1764757309,1764757378718838,30.2109375
1764757309,1764757379718840,30.2109375
1764757309,1764757380718843,30.234375
1764757309,1764757381718845,30.2578125
1764757309,1764757382718847,30.25
1764757309,1764757383718850,30.2421875
1764757309,1764757384718852,30.2578125
1764757309,1764757385718854,30.2890625
1764757309,1764757386718857,30.28125
1764757309,1764757387718859,30.3046875
1764757309,1764757388718861,30.296875
1764757309,1764757389718864,30.296875
1764757309,1764757390718866,30.3203125
1764757309,1764757391718868,30.296875
1764757309,1764757392718870,30.3359375
1764757309,1764757393718873,30.3203125
1764757309,1764757394718875,30.3359375
1764757309,1764757395718878,30.3515625
1764757309,1764757396718880,30.3359375
1764757309,1764757397718882,30.3359375
1764757309,1764757398718884,30.3359375
1764757309,1764757399718887,30.3359375
1764757309,1764757400718889,30.34375
1764757309,1764757401718892,30.3203125
1764757309,1764757402718894,30.3125
1764757309,1764757403718896,30.328125
1764757309,1764757404718898,30.3125
1764757309,1764757405718901,30.328125
1764757309,1764757406718903,30.296875
1764757309,1764757407718906,30.3125
1764757309,1764757408718908,30.3203125
1764757309,1764757409718910,30.3125
1764757309,1764757410718912,30.3046875
1764757309,1764757411718915,30.3125
1764757309,1764757412718917,30.3125
1764757309,1764757413718920,30.3125
1764757309,1764757414718922,30.3125
1764757309,1764757415718924,30.3125
1764757309,1764757416718926,30.328125
1764757309,1764757417718929,30.3046875
1764757309,1764757418718931,30.2890625
1764757309,1764757419718934,30.28125
1764757309,1764757420718936,30.2890625
1764757309,1764757421718938,30.3125
1764757309,1764757422718940,30.296875
1764757309,1764757423718943,30.3046875
1764757309,1764757424718945,30.3125
1764757309,1764757425718947,30.3046875
1764757309,1764757426718950,30.3046875
1764757309,1764757427718952,30.2890625
1764757309,1764757428718954,30.296875
1764757309,1764757429718957,30.296875
1764757309,1764757430718959,30.3046875
1764757309,1764757431718961,30.3046875
1764757309,1764757432718964,30.3125
1764757309,1764757433718966,30.3125
1764757309,1764757434718968,30.328125
1764757309,1764757435718970,30.3203125
1764757309,1764757436718973,30.3359375
1764757309,1764757437718975,30.3359375
1764757309,1764757438718978,30.3203125
1764757309,1764757439718980,30.3828125
1764757309,1764757440718982,30.4140625
1764757309,1764757441718984,30.46875
1764757309,1764757442718987,30.5
1764757309,1764757443718989,30.53125
1764757309,1764757444718992,30.5625
1764757309,1764757445718994,30.5625
1764757309,1764757446718996,30.5859375
1764757309,1764757447718998,30.5859375
1764757309,1764757448719001,30.59375
1764757309,1764757449719003,30.609375
1764757309,1764757450719006,30.6015625
1764757309,1764757451719008,30.609375
1764757309,1764757452719010,30.609375
1764757309,1764757453719012,30.6171875
1764757309,1764757454719015,30.6640625
1764757309,1764757455719017,30.625
1764757309,1764757456719020,30.625
1764757309,1764757457719022,30.6328125
1764757309,1764757458719024,30.6484375
1764757309,1764757459719026,30.6484375
1764757309,1764757460719029,30.6640625
1764757309,1764757461719031,30.6484375
1764757309,1764757462719033,30.671875
1764757309,1764757463719036,30.703125
1764757309,1764757464719038,30.6875
1764757309,1764757465719040,30.671875
1764757309,1764757466719043,30.6875
1764757309,1764757467719045,30.671875
1764757309,1764757468719047,30.703125
1764757309,1764757469719050,30.703125
1764757309,1764757470719052,30.703125
1764757309,1764757471719054,30.71875
1764757309,1764757472719056,30.71875
1764757309,1764757473719059,30.734375
1764757309,1764757474719061,30.7265625
1764757309,1764757475719064,30.734375
1764757309,1764757476719066,30.734375
1764757309,1764757477719068,30.734375
1764757309,1764757478719070,30.75
1764757309,1764757479719073,30.7578125
1764757309,1764757480719075,30.7421875
1764757309,1764757481719078,30.765625
1764757309,1764757482719080,30.765625
1764757309,1764757483719082,30.765625
1764757309,1764757484719084,30.7734375
1764757309,1764757485719087,30.7734375
1764757309,1764757486719089,30.7421875
1764757309,1764757487719092,30.7421875
1764757309,1764757488719094,30.7578125
1764757309,1764757489719096,30.765625
1764757309,1764757490719098,30.7578125
1764757309,1764757491719101,30.765625
1764757309,1764757492719103,30.765625
1764757309,1764757493719106,30.796875
1764757309,1764757494719108,30.7890625
1764757309,1764757495719110,30.796875
1764757309,1764757496719112,30.78125
1764757309,1764757497719115,30.8046875
1764757309,1764757498719117,30.796875
1764757309,1764757499719119,30.7890625
1764757309,1764757500719122,30.796875
1764757309,1764757501719124,30.8125
1764757309,1764757502719126,30.8203125
1764757309,1764757503719129,30.8125
1764757309,1764757504719131,30.8125
1764757309,1764757505719133,30.8125
1764757309,1764757506719136,30.8203125
1764757309,1764757507719138,30.8125
1764757309,1764757508719140,30.828125
1764757309,1764757509719142,30.828125
1764757309,1764757510719145,30.8125
1764757309,1764757511719147,30.84375
1764757309,1764757512719150,30.8359375
1764757309,1764757513719152,30.8671875
1764757309,1764757514719154,30.8359375
1764757309,1764757515719156,30.8359375
1764757309,1764757516719159,30.8515625
1764757309,1764757517719161,30.8671875
1764757309,1764757518719164,30.875
1764757309,1764757519719166,30.859375
1764757309,1764757520719168,30.84375
1764757309,1764757521719170,30.859375
1764757309,1764757522719173,30.875
1764757309,1764757523719175,30.859375
1764757309,1764757524719178,30.875
1764757309,1764757525719180,30.8671875
1764757309,1764757526719182,30.890625
1764757309,1764757527719184,30.890625
1764757309,1764757528719187,30.890625
1764757309,1764757529719189,30.9140625
1764757309,1764757530719192,30.90625
1764757309,1764757531719194,30.890625
1764757309,1764757532719196,30.875
1764757309,1764757533719198,30.921875
1764757309,1764757534719201,30.90625
1764757309,1764757535719203,30.921875
1764757309,1764757536719205,30.890625
1764757309,1764757537719208,30.90625
1764757309,1764757538719210,30.9296875
1764757309,1764757539719212,30.9140625
1764757309,1764757540719215,30.890625
1764757309,1764757541719217,30.8984375
1764757309,1764757542719219,30.921875
1764757309,1764757543719222,30.9375
1764757309,1764757544719224,30.9375
1764757309,1764757545719226,30.8984375
1764757309,1764757546719228,30.8984375
1764757309,1764757547719231,30.9140625
1764757309,1764757548719233,30.9140625
1764757309,1764757549719236,30.9296875
1764757309,1764757550719238,30.921875
1764757309,1764757551719240,30.9296875
1764757309,1764757552719242,30.9453125
1764757309,1764757553719245,30.921875
1764757309,1764757554719247,30.953125
1764757309,1764757555719250,30.9375
1764757309,1764757556719252,30.9140625
1764757309,1764757557719254,30.9453125
1764757309,1764757558719256,30.9453125
1764757309,1764757559719259,30.953125
1764757309,1764757560719261,30.96875
1764757309,1764757561719264,30.953125
1764757309,1764757562719266,30.9453125
1764757309,1764757563719268,30.953125
1764757309,1764757564719270,30.984375
1764757309,1764757565719273,30.9453125
1764757309,1764757566719275,30.96875
1764757309,1764757567719278,30.9609375
1764757309,1764757568719280,30.9765625
1764757309,1764757569719282,30.9609375
1764757309,1764757570719284,31.0
1764757309,1764757571719287,30.984375
1764757309,1764757572719289,30.9921875
1764757309,1764757573719291,31.0
1764757309,1764757574719294,31.0
1764757309,1764757575719296,30.96875
1764757309,1764757576719298,30.96875
1764757309,1764757577719301,30.9921875
1764757309,1764757578719303,31.0
1764757309,1764757579719305,31.0
1764757309,1764757580719308,30.9921875
1764757309,1764757581719310,31.0
1764757309,1764757582719312,30.984375
1764757309,1764757583719314,30.9921875
1764757309,1764757584719317,31.0078125
1764757309,1764757585719319,31.015625
1764757309,1764757586719322,31.0
1764757309,1764757587719324,31.0
1764757309,1764757588719326,31.015625
1764757309,1764757589719328,31.015625
1764757309,1764757590719331,31.015625
1764757309,1764757591719333,31.0234375
1764757309,1764757592719336,31.03125
1764757309,1764757593719338,31.015625
1764757309,1764757594719340,31.0390625
1764757309,1764757595719342,31.0390625
1764757309,1764757596719345,31.0078125
1764757309,1764757597719347,31.0234375
1764757309,1764757598719350,31.0390625
1764757309,1764757599719352,31.0234375
1764757309,1764757600719354,31.0390625
1764757309,1764757601719356,31.0546875
1764757309,1764757602719359,31.0390625
1764757309,1764757603719361,31.0546875
1764757309,1764757604719364,31.0546875
1764757309,1764757605719366,31.03125
1764757309,1764757606719368,31.03125
1764757309,1764757607719370,31.046875
1764757309,1764757608719373,31.0546875
1764757309,1764757609719375,31.0859375
1764757309,1764757610719378,31.078125
1764757309,1764757611719380,31.0703125
1764757309,1764757612719382,31.078125
1764757309,1764757613719384,31.0546875
1764757309,1764757614719387,31.0625
1764757309,1764757615719389,31.0859375
1764757309,1764757616719391,31.0859375
1764757309,1764757617719394,31.078125
1764757309,1764757618719396,31.0859375
1764757309,1764757619719398,31.0703125
1764757309,1764757620719400,31.1015625
1764757309,1764757621719403,31.09375
1764757309,1764757622719405,31.09375
1764757309,1764757623719408,31.09375
1764757309,1764757624719410,31.09375
1764757309,1764757625719412,31.1015625
1764757309,1764757626719414,31.09375
1764757309,1764757627719417,31.0859375
1764757309,1764757628719419,31.09375
1764757309,1764757629719422,31.1015625
1764757309,1764757630719424,31.109375
1764757309,1764757631719426,31.1171875
1764757309,1764757632719428,31.09375
1764757309,1764757633719431,31.09375
1764757309,1764757634719433,31.1171875
1764757309,1764757635719436,31.1171875
1764757309,1764757636719438,31.1171875
1764757309,1764757637719440,31.125
1764757309,1764757638719442,31.109375
1764757309,1764757639719445,31.125
1764757309,1764757640719447,31.109375
1764757309,1764757641719450,31.125
1764757309,1764757642719452,31.125
1764757309,1764757643719454,31.109375
1764757309,1764757644719456,31.109375
1764757309,1764757645719459,31.1171875
1764757309,1764757646719461,31.1171875
1764757309,1764757647719464,31.125
1764757309,1764757648719466,31.09375
1764757309,1764757649719468,31.0859375
1764757309,1764757650719470,31.125
1764757309,1764757651719473,31.125
1764757309,1764757652719475,31.09375
1764757309,1764757653719477,31.1171875
1764757309,1764757654719480,31.109375
1764757309,1764757655719482,31.1171875
1764757309,1764757656719484,31.109375
1764757309,1764757657719487,31.109375
1764757309,1764757658719489,31.1015625
1764757309,1764757659719491,31.09375
1764757309,1764757660719494,31.1015625
1764757309,1764757661719496,31.1015625
1764757309,1764757662719498,31.1015625
1764757309,1764757663719500,31.1015625
1764757309,1764757664719503,31.078125
1764757309,1764757665719505,31.1015625
1764757309,1764757666719508,31.09375
1764757309,1764757667719510,31.09375
1764757309,1764757668719512,31.1015625
1764757309,1764757669719514,31.0859375
1764757309,1764757670719517,31.1015625
1764757309,1764757671719519,31.078125
1764757309,1764757672719522,31.0859375
1764757309,1764757673719524,31.09375
1764757309,1764757674719526,31.09375
1764757309,1764757675719528,31.1015625
1764757309,1764757676719531,31.09375
1764757309,1764757677719533,31.1015625
1764757309,1764757678719536,31.078125
1764757309,1764757679719538,31.09375
1764757309,1764757680719540,31.09375
1764757309,1764757681719542,31.0859375
1764757309,1764757682719545,31.078125
1764757309,1764757683719547,31.09375
1764757309,1764757684719550,31.0859375
1764757309,1764757685719552,31.0703125
1764757309,1764757686719554,31.0859375
1764757309,1764757687719556,31.0703125
1764757309,1764757688719559,31.078125
1764757309,1764757689719561,31.0859375
1764757309,1764757690719563,31.0625
1764757309,1764757691719566,31.1015625
1764757309,1764757692719568,31.09375
1764757309,1764757693719570,31.09375
1764757309,1764757694719573,31.0703125
1764757309,1764757695719575,31.09375
1764757309,1764757696719577,31.09375
1764757309,1764757697719580,31.109375
1764757309,1764757698719582,31.1015625
1764757309,1764757699719584,31.09375
1764757309,1764757700719586,31.1015625
1764757309,1764757701719589,31.078125
1764757309,1764757702719591,31.09375
1764757309,1764757703719594,31.09375
1764757309,1764757704719596,31.1015625
1764757309,1764757705719598,31.1015625
1764757309,1764757706719600,31.1171875
1764757309,1764757707719603,31.1015625
1764757309,1764757708719605,31.1015625
1764757309,1764757709719608,31.1015625
1764757309,1764757710719610,31.1171875
1764757309,1764757711719612,31.1015625
1764757309,1764757712719614,31.1171875
1764757309,1764757713719617,31.09375
1764757309,1764757714719619,31.1171875
1764757309,1764757715719622,31.1171875
1764757309,1764757716719624,31.125
1764757309,1764757717719626,31.1328125
1764757309,1764757718719628,31.109375
1764757309,1764757719719631,31.1328125
1764757309,1764757720719633,31.109375
1764757309,1764757721719636,31.125
1764757309,1764757722719638,31.1171875
1764757309,1764757723719640,31.1171875
1764757309,1764757724719642,31.1171875
1764757309,1764757725719645,31.125
1764757309,1764757726719647,31.15625
1764757309,1764757727719649,31.140625
1764757309,1764757728719652,31.1484375
1764757309,1764757729719654,31.140625
1764757309,1764757730719656,31.140625
1764757309,1764757731719659,31.1484375
1764757309,1764757732719661,31.1484375
1764757309,1764757733719663,31.15625
1764757309,1764757734719666,31.15625
1764757309,1764757735719668,31.1484375
1764757309,1764757736719670,31.1640625
1764757309,1764757737719672,31.140625
1764757309,1764757738719675,31.15625
1764757309,1764757739719677,31.171875
1764757309,1764757740719680,31.171875
1764757309,1764757741719682,31.1640625
1764757309,1764757742719684,31.15625
1764757309,1764757743719686,31.1640625
1764757309,1764757744719689,31.1875
1764757309,1764757745719691,31.1796875
1764757309,1764757746719694,31.1875
1764757309,1764757747719696,31.15625
1764757309,1764757748719698,31.1796875
1764757309,1764757749719700,31.171875
1764757309,1764757750719703,31.171875
1764757309,1764757751719705,31.1796875
1764757309,1764757752719708,31.203125
1764757309,1764757753719710,31.203125
1764757309,1764757754719712,31.1796875
1764757309,1764757755719714,31.1953125
1764757309,1764757756719717,31.1875
1764757309,1764757757719719,31.1953125
1764757309,1764757758719722,31.2109375
1764757309,1764757759719724,31.1953125
1764757309,1764757760719726,31.1953125
1764757309,1764757761719728,31.1953125
1764757309,1764757762719731,31.203125
1764757309,1764757763719733,31.1953125
1764757309,1764757764719735,31.2109375
1764757309,1764757765719738,31.1875
1764757309,1764757766719740,31.2109375
1764757309,1764757767719742,31.21875
1764757309,1764757768719745,31.203125
1764757309,1764757769719747,31.203125
1764757309,1764757770719749,31.2109375
1764757309,1764757771719752,31.2109375
1764757309,1764757772719754,31.203125
1764757309,1764757773719756,31.2109375
1764757309,1764757774719758,31.234375
1764757309,1764757775719761,31.2265625
1764757309,1764757776719763,31.234375
1764757309,1764757777719766,31.234375
1764757309,1764757778719768,31.234375
1764757309,1764757779719770,31.234375
1764757309,1764757780719772,31.2109375
1764757309,1764757781719775,31.234375
1764757309,1764757782719777,31.234375
1764757309,1764757783719780,31.2109375
1764757309,1764757784719782,31.2109375
1764757309,1764757785719784,31.21875
1764757309,1764757786719786,31.2421875
1764757309,1764757787719789,31.234375
1764757309,1764757788719791,31.25
1764757309,1764757789719794,31.2265625
1764757309,1764757790719796,31.21875
1764757309,1764757791719798,31.234375
1764757309,1764757792719800,31.25
1764757309,1764757793719803,31.2421875
1764757309,1764757794719805,31.2578125
1764757309,1764757795719808,31.2421875
1764757309,1764757796719810,31.2421875
1764757309,1764757797719812,31.25
1764757309,1764757798719814,31.2421875
1764757309,1764757799719817,31.25
1764757309,1764757800719819,31.2265625
1764757309,1764757801719821,31.2421875
1764757309,1764757802719824,31.2421875
1764757309,1764757803719826,31.2265625
1764757309,1764757804719828,31.265625
1764757309,1764757805719831,31.25
1764757309,1764757806719833,31.2734375
1764757309,1764757807719835,31.2578125
1764757309,1764757808719838,31.25
1764757309,1764757809719840,31.2734375
1764757309,1764757810719842,31.28125
1764757309,1764757811719844,31.2734375
1764757309,1764757812719847,31.2734375
1764757309,1764757813719849,31.2578125
1764757309,1764757814719852,31.265625
1764757309,1764757815719854,31.2578125
1764757309,1764757816719856,31.28125
1764757309,1764757817719858,31.2734375
1764757309,1764757818719861,31.2734375
1764757309,1764757819719863,31.296875
1764757309,1764757820719866,31.2734375
1764757309,1764757821719868,31.2734375
1764757309,1764757822719870,31.2734375
1764757309,1764757823719872,31.2890625
1764757309,1764757824719875,31.2890625
1764757309,1764757825719877,31.296875
1764757309,1764757826719880,31.2578125
1764757309,1764757827719882,31.265625
1764757309,1764757828719884,31.296875
1764757309,1764757829719886,31.2734375
1764757309,1764757830719889,31.28125
1764757309,1764757831719891,31.2890625
1764757309,1764757832719894,31.28125
1764757309,1764757833719896,31.28125
1764757309,1764757834719898,31.28125
1764757309,1764757835719900,31.2890625
1764757309,1764757836719903,31.2734375
1764757309,1764757837719905,31.2734375
1764757309,1764757838719908,31.28125
1764757309,1764757839719910,31.2890625
1764757309,1764757840719912,31.296875
1764757309,1764757841719914,31.28125
1764757309,1764757842719917,31.28125
1764757309,1764757843719919,31.2734375
1764757309,1764757844719921,31.2734375
1764757309,1764757845719924,31.2890625
1764757309,1764757846719926,31.28125
1764757309,1764757847719928,31.28125
1764757309,1764757848719931,31.2734375
1764757309,1764757849719933,31.3125
1764757309,1764757850719935,31.2890625
1764757309,1764757851719938,31.2890625
1764757309,1764757852719940,31.3125
1764757309,1764757853719942,31.3046875
1764757309,1764757854719944,31.296875
1764757309,1764757855719947,31.2890625
1764757309,1764757856719949,31.3125
1764757309,1764757857719952,31.296875
1764757309,1764757858719954,31.3125
1764757309,1764757859719956,31.296875
1764757309,1764757860719958,31.296875
1764757309,1764757861719961,31.3046875
1764757309,1764757862719963,31.3125
1764757309,1764757863719966,31.3046875
1764757309,1764757864719968,31.3046875
1764757309,1764757865719970,31.3046875
1764757309,1764757866719972,31.3125
1764757309,1764757867719975,31.3046875
1764757309,1764757868719977,31.3125
1764757309,1764757869719980,31.328125
1764757309,1764757870719982,31.3046875
1764757309,1764757871719984,31.3046875
1764757309,1764757872719986,31.3046875
1764757309,1764757873719989,31.3125
1764757309,1764757874719991,31.3125
1764757309,1764757875719994,31.3359375
1764757309,1764757876719996,31.3125
1764757309,1764757877719998,31.3125
1764757309,1764757878720000,31.3515625
1764757309,1764757879720003,31.328125
1764757309,1764757880720005,31.328125
1764757309,1764757881720007,31.296875
1764757309,1764757882720010,31.3203125
1764757309,1764757883720012,31.3203125
1764757309,1764757884720014,31.3203125
1764757309,1764757885720017,31.3125
1764757309,1764757886720019,31.296875
1764757309,1764757887720021,31.296875
1764757309,1764757888720024,31.3046875
1764757309,1764757889720026,31.3125
1764757309,1764757890720028,31.3125
1764757309,1764757891720030,31.3203125
1764757309,1764757892720033,31.3125
1764757309,1764757893720035,31.328125
1764757309,1764757894720038,31.3046875
1764757309,1764757895720040,31.3046875
1764757309,1764757896720042,31.328125
1764757309,1764757897720044,31.3203125
1764757309,1764757898720047,31.3125
1764757309,1764757899720049,31.296875
1764757309,1764757900720052,31.3125
1764757309,1764757901720054,31.3125
1764757309,1764757902720056,31.3046875
1764757309,1764757903720058,31.296875
1764757309,1764757904720061,31.296875
1764757309,1764757905720063,31.3203125
1764757309,1764757906720066,31.296875
1764757309,1764757907720068,31.3203125
1764757309,1764757908720070,31.2890625
1764757309,1764757909720072,31.3046875
1764757309,1764757910720075,31.296875
1764757309,1764757911720077,31.3125
1764757309,1764757912720080,31.3046875
1764757309,1764757913720082,31.296875
1764757309,1764757914720084,31.3046875
1764757309,1764757915720086,31.3125
1764757309,1764757916720089,31.328125
1764757309,1764757917720091,31.328125
1764757309,1764757918720093,31.296875
1764757309,1764757919720096,31.3125
1764757309,1764757920720098,31.3046875
1764757309,1764757921720100,31.3359375
1764757309,1764757922720103,31.3359375
1764757309,1764757923720105,31.3203125
1764757309,1764757924720107,31.3125
1764757309,1764757925720110,31.3203125
1764757309,1764757926720112,31.3125
1764757309,1764757927720114,31.328125
1764757309,1764757928720116,31.3125
1764757309,1764757929720119,31.3125
1764757309,1764757930720121,31.328125
1764757309,1764757931720124,31.328125
1764757309,1764757932720126,31.328125
1764757309,1764757933720128,31.3203125
1764757309,1764757934720130,31.3125
1764757309,1764757935720133,31.3359375
1764757309,1764757936720135,31.328125
1764757309,1764757937720138,31.3359375
1764757309,1764757938720140,31.34375
1764757309,1764757939720142,31.328125
1764757309,1764757940720144,31.3203125
1764757309,1764757941720147,31.3515625
1764757309,1764757942720149,31.3515625
1764757309,1764757943720152,31.3359375
1764757309,1764757944720154,31.328125
1764757309,1764757945720156,31.34375
1764757309,1764757946720158,31.3359375
1764757309,1764757947720161,31.328125
1764757309,1764757948720163,31.3515625
1764757309,1764757949720166,31.34375
1764757309,1764757950720168,31.328125
1764757309,1764757951720170,31.3671875
1764757309,1764757952720172,31.34375
1764757309,1764757953720175,31.34375
1764757309,1764757954720177,31.34375
1764757309,1764757955720179,31.34375
1764757309,1764757956720182,31.3671875
1764757309,1764757957720184,31.375
1764757309,1764757958720186,31.3515625
1764757309,1764757959720189,31.359375
1764757309,1764757960720191,31.359375
1764757309,1764757961720193,31.3671875
1764757309,1764757962720196,31.3671875
1764757309,1764757963720198,31.375
1764757309,1764757964720200,31.375
1764757309,1764757965720202,31.3828125
1764757309,1764757966720205,31.390625
1764757309,1764757967720207,31.3671875
1764757309,1764757968720210,31.3828125
1764757309,1764757969720212,31.375
1764757309,1764757970720214,31.3828125
1764757309,1764757971720216,31.3828125
1764757309,1764757972720219,31.3671875
1764757309,1764757973720221,31.359375
1764757309,1764757974720224,31.3671875
1764757309,1764757975720226,31.3671875
1764757309,1764757976720228,31.3671875
1764757309,1764757977720230,31.3828125
1764757309,1764757978720233,31.375
1764757309,1764757979720235,31.390625
1764757309,1764757980720238,31.3828125
1764757309,1764757981720240,31.375
1764757309,1764757982720242,31.3828125
1764757309,1764757983720244,31.390625
1764757309,1764757984720247,31.3828125
1764757309,1764757985720249,31.390625
1764757309,1764757986720252,31.390625
1764757309,1764757987720254,31.3828125
1764757309,1764757988720256,31.3984375
1764757309,1764757989720258,31.3828125
1764757309,1764757990720261,31.3828125
1764757309,1764757991720263,31.3828125
1764757309,1764757992720265,31.375
1764757309,1764757993720268,31.375
1764757309,1764757994720270,31.3828125
1764757309,1764757995720272,31.40625
1764757309,1764757996720275,31.390625
1764757309,1764757997720277,31.40625
1764757309,1764757998720279,31.390625
1764757309,1764757999720282,31.3828125
1764757309,1764758000720284,31.4140625
1764757309,1764758001720286,31.4296875
1764757309,1764758002720288,31.421875
1764757309,1764758003720291,31.4140625
1764757309,1764758004720293,31.3984375
1764757309,1764758005720296,31.3984375
1764757309,1764758006720298,31.421875
1764757309,1764758007720300,31.3984375
1764757309,1764758008720302,31.390625
1764757309,1764758009720305,31.421875
1764757309,1764758010720307,31.4296875
1764757309,1764758011720310,31.4140625
1764757309,1764758012720312,31.40625
1764757309,1764758013720314,31.421875
1764757309,1764758014720316,31.4296875
1764757309,1764758015720319,31.40625
1764757309,1764758016720321,31.4296875
1764757309,1764758017720324,31.4140625
1764757309,1764758018720326,31.4296875
1764757309,1764758019720328,31.4296875
1764757309,1764758020720330,31.4296875
1764757309,1764758021720333,31.40625
1764757309,1764758022720335,31.4140625
1764757309,1764758023720338,31.4296875
1764757309,1764758024720340,31.4296875
1764757309,1764758025720342,31.4375
1764757309,1764758026720344,31.4296875
1764757309,1764758027720347,31.4140625
1764757309,1764758028720349,31.421875
1764757309,1764758029720352,31.421875
1764757309,1764758030720354,31.4140625
1764757309,1764758031720356,31.4296875
1764757309,1764758032720358,31.4296875
1764757309,1764758033720361,31.4140625
1764757309,1764758034720363,31.4375
1764757309,1764758035720365,31.421875
1764757309,1764758036720368,31.4296875
1764757309,1764758037720370,31.421875
1764757309,1764758038720372,31.4296875
1764757309,1764758039720374,31.4296875
1764757309,1764758040720377,31.421875
1764757309,1764758041720379,31.4375
1764757309,1764758042720382,31.4375
1764757309,1764758043720384,31.4296875
1764757309,1764758044720386,31.421875
1764757309,1764758045720388,31.4375
1764757309,1764758046720391,31.4296875
1764757309,1764758047720393,31.4453125
1764757309,1764758048720396,31.421875
1764757309,1764758049720398,31.421875
1764757309,1764758050720400,31.421875
1764757309,1764758051720402,31.421875
1764757309,1764758052720405,31.4140625
1764757309,1764758053720407,31.421875
1764757309,1764758054720410,31.4375
1764757309,1764758055720412,31.4609375
1764757309,1764758056720414,31.453125
1764757309,1764758057720416,31.4296875
1764757309,1764758058720419,31.421875
1764757309,1764758059720421,31.4296875
1764757309,1764758060720424,31.4375
1764757309,1764758061720426,31.4453125
1764757309,1764758062720428,31.453125
1764757309,1764758063720430,31.4609375
1764757309,1764758064720433,31.4609375
1764757309,1764758065720435,31.4375
1764757309,1764758066720438,31.453125
1764757309,1764758067720440,31.4453125
1764757309,1764758068720442,31.46875
1764757309,1764758069720444,31.4609375
1764757309,1764758070720447,31.453125
1764757309,1764758071720449,31.4609375
1764757309,1764758072720451,31.4453125
1764757309,1764758073720454,31.4453125
1764757309,1764758074720456,31.4609375
1764757309,1764758075720458,31.453125
1764757309,1764758076720461,31.4375
1764757309,1764758077720463,31.4375
1764757309,1764758078720465,31.46875
1764757309,1764758079720468,31.4453125
1764757309,1764758080720470,31.4453125
1764757309,1764758081720472,31.4375
1764757309,1764758082720474,31.453125
1764757309,1764758083720477,31.4453125
1764757309,1764758084720479,31.453125
1764757309,1764758085720482,31.4765625
1764757309,1764758086720484,31.46875
1764757309,1764758087720486,31.4765625
1764757309,1764758088720488,31.4765625
1764757309,1764758089720491,31.4609375
1764757309,1764758090720493,31.4765625
1764757309,1764758091720496,31.4921875
1764757309,1764758092720498,31.484375
1764757309,1764758093720500,31.484375
1764757309,1764758094720502,31.484375
1764757309,1764758095720505,31.46875
1764757309,1764758096720507,31.484375
1764757309,1764758097720510,31.4921875
1764757309,1764758098720512,31.4921875
1764757309,1764758099720514,31.484375
1764757309,1764758100720516,31.484375
1764757309,1764758101720519,31.5234375
1764757309,1764758102720521,31.484375
1764757309,1764758103720524,31.5234375
1764757309,1764758104720526,31.4921875
1764757309,1764758105720528,31.5
1764757309,1764758106720530,31.484375
1764757309,1764758107720533,31.515625
1764757309,1764758108720535,31.5078125
1764757309,1764758109720537,31.5078125
1764757309,1764758110720540,31.5078125
